,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,Timestamp,windBearing,precipIntensity,dewPoint,precipProbability,Close
7955,40.1,clear-day,0.65,9.86,Clear,34.18,1017.79,9.08,0.04,1480262400,310,0.0,29.28,0.0,6.751566666
7956,41.48,clear-day,0.61,10.0,Clear,34.96,1017.26,11.31,0.12,1480266000,301,0.0,29.12,0.0,5.9064999989999984
7957,41.97,partly-cloudy-day,0.59,10.0,Partly Cloudy,35.42,1016.56,11.73,0.34,1480269600,299,0.0,28.75,0.0,8.908716666
7958,41.48,partly-cloudy-day,0.6,9.95,Partly Cloudy,34.75,1016.42,11.88,0.31,1480273200,305,0.0,28.68,0.0,7.3015666669999995
7959,40.57,partly-cloudy-day,0.62,9.78,Partly Cloudy,34.8,1016.75,8.97,0.31,1480276800,307,0.0,28.42,0.0,4.290266666
7960,38.85,partly-cloudy-day,0.67,10.0,Partly Cloudy,33.33,1017.12,7.74,0.31,1480280400,293,0.0011,28.88,0.01,3.5123500000000005
7961,36.86,partly-cloudy-night,0.73,10.0,Partly Cloudy,31.53,1017.49,6.72,0.31,1480284000,306,0.0011,29.09,0.01,6.2443166670000005
7962,35.02,clear-night,0.78,10.0,Clear,30.52,1017.93,5.12,0.19,1480287600,301,0.0,28.92,0.0,4.633933333999999
7963,32.76,clear-night,0.83,9.71,Clear,29.31,1018.24,3.69,0.13,1480291200,296,0.0,28.26,0.0,5.194666667000001
7964,31.83,clear-night,0.86,9.72,Clear,26.05,1018.36,5.97,0.11,1480294800,291,0.0,28.12,0.0,8.644116667
7965,29.71,clear-night,0.88,8.94,Clear,26.16,1018.3,3.4,0.07,1480298400,293,0.0,26.49,0.0,6.554216667
7966,29.66,clear-night,0.88,9.38,Clear,24.59,1018.26,4.72,0.08,1480302000,290,0.0,26.66,0.0,7.25385
7967,28.91,clear-night,0.87,9.65,Clear,25.19,1018.66,3.45,0.04,1480305600,294,0.0,25.51,0.0,2.386683333
7968,28.52,clear-night,0.87,10.0,Clear,22.65,1018.93,5.36,0.09,1480309200,289,0.0,25.18,0.0,4.6685
7969,28.06,clear-night,0.85,9.96,Clear,22.47,1019.09,4.97,0.07,1480312800,294,0.0,24.12,0.0,4.087516666000002
7970,26.84,clear-night,0.88,9.92,Clear,21.39,1019.47,4.64,0.07,1480316400,287,0.0,23.72,0.0,9.389633332
7971,26.65,clear-night,0.87,9.92,Clear,21.12,1019.61,4.68,0.03,1480320000,265,0.0,23.33,0.0,8.534983333999998
7972,26.42,clear-night,0.88,9.74,Clear,22.27,1020.04,3.5,0.04,1480323600,270,0.0,23.25,0.0,11.854950000999999
7973,25.66,clear-night,0.87,9.6,Clear,25.66,1020.5,1.83,0.05,1480327200,289,0.0,22.42,0.0,4.66535
7974,24.53,clear-night,0.88,9.87,Clear,17.74,1020.97,5.57,0.06,1480330800,282,0.0,21.51,0.0,5.8014
7975,24.53,clear-night,0.87,9.78,Clear,24.53,1021.46,2.94,0.02,1480334400,281,0.0,21.35,0.0,7.853183334
7976,26.14,clear-day,0.88,9.91,Clear,22.07,1022.01,3.42,0.0,1480338000,228,0.0,23.21,0.0,7.449400001
7977,32.45,clear-day,0.79,10.0,Clear,27.62,1022.43,4.99,0.02,1480341600,287,0.0,26.76,0.0,5.6031999999999975
7978,36.25,clear-day,0.68,10.0,Clear,31.34,1022.54,5.93,0.02,1480345200,326,0.0,26.8,0.0,8.793883333999997
7979,39.26,clear-day,0.59,10.0,Clear,34.64,1022.09,6.37,0.07,1480348800,311,0.0,26.01,0.0,8.761366665
7980,40.81,clear-day,0.54,10.0,Clear,35.95,1021.47,7.29,0.07,1480352400,322,0.0,25.65,0.0,6.5035
7981,43.92,clear-day,0.47,10.0,Clear,40.64,1020.8,5.66,0.07,1480356000,314,0.0,25.25,0.0,6.8684333330000005
7982,45.18,clear-day,0.46,10.0,Clear,42.17,1020.3,5.6,0.07,1480359600,292,0.0,25.67,0.0,2.645533333
7983,45.2,clear-day,0.46,10.0,Clear,42.7,1020.77,4.84,0.07,1480363200,276,0.0,25.6,0.0,2.005099999
7984,42.95,clear-day,0.52,10.0,Clear,40.99,1020.49,3.7,0.08,1480366800,244,0.0,26.54,0.0,7.247116666
7985,35.98,clear-night,0.69,10.0,Clear,33.3,1020.82,3.43,0.08,1480370400,258,0.0,26.95,0.0,5.9012
7986,31.93,clear-night,0.8,10.0,Clear,31.93,1021.37,2.82,0.05,1480374000,267,0.0,26.49,0.0,2.50545
7987,30.36,clear-night,0.83,10.0,Clear,30.36,1021.86,2.35,0.05,1480377600,294,0.0,25.83,0.0,10.021349999
7988,27.95,clear-night,0.87,9.93,Clear,27.95,1022.07,1.6,0.05,1480381200,240,0.0,24.72,0.0,6.0890166669999966
7989,27.58,clear-night,0.89,10.0,Clear,27.58,1021.93,1.8,0.07,1480384800,60,0.0,24.9,0.0,6.080799999
7990,26.66,clear-night,0.9,9.83,Clear,26.66,1022.49,1.42,0.02,1480388400,240,0.0,24.26,0.0,5.511433332999999
7991,26.62,clear-night,0.9,9.82,Clear,26.62,1022.36,1.52,0.07,1480392000,220,0.0,24.19,0.0,3.5366999989999997
7992,27.27,clear-night,0.9,9.65,Clear,27.27,1022.37,0.89,0.09,1480395600,239,0.0,24.79,0.0,7.364149999999999
7993,28.41,clear-night,0.9,9.92,Clear,28.41,1022.32,1.78,0.13,1480399200,136,0.0,25.88,0.0,5.292516666999999
7994,29.88,clear-night,0.89,9.92,Clear,29.88,1021.84,2.34,0.05,1480402800,89,0.0,26.92,0.0,10.191133332
7995,31.11,clear-night,0.88,10.0,Clear,31.11,1021.9,2.53,0.11,1480406400,100,0.0,27.99,0.0,9.976966666000001
7996,32.33,clear-night,0.87,10.0,Clear,32.33,1021.87,0.64,0.0,1480410000,75,0.0,28.84,0.0,5.862333334
7998,33.42,partly-cloudy-night,0.87,10.0,Partly Cloudy,33.42,1021.13,2.59,0.26,1480417200,42,0.0,30.07,0.0,3.4175666660000004
7999,34.15,cloudy,0.88,9.22,Overcast,30.78,1021.24,3.8,1.0,1480420800,79,0.0023,31.08,0.06,4.538933332999999
8000,35.45,partly-cloudy-day,0.88,9.43,Partly Cloudy,35.45,1020.91,2.85,0.31,1480424400,114,0.001,32.21,0.01,8.626133333999999
8005,42.53,rain,0.94,4.21,Light Rain,38.16,1016.25,7.07,1.0,1480442400,148,0.0303,40.93,0.66,12.451250000000002
8011,49.75,rain,0.97,3.8,Light Rain,49.75,1010.74,1.75,1.0,1480464000,181,0.0235,48.9,0.63,7.00235
8016,46.99,partly-cloudy-night,0.96,5.76,Partly Cloudy,45.42,1011.2,3.98,0.31,1480482000,290,0.0012,45.99,0.02,2.08985
8017,45.77,clear-night,0.96,4.63,Clear,45.77,1011.6,2.57,0.22,1480485600,268,0.0012,44.56,0.02,8.675799999999999
8018,44.59,clear-night,0.97,3.92,Clear,43.46,1012.59,3.09,0.14,1480489200,274,0.0,43.67,0.0,6.384033333999999
8019,42.85,clear-night,0.97,2.32,Clear,40.28,1012.77,4.4,0.17,1480492800,278,0.0,41.95,0.0,8.99465
8020,41.78,clear-night,0.97,2.76,Clear,41.78,1013.32,1.82,0.23,1480496400,297,0.0,40.96,0.0,2.1207833330000003
8021,41.09,clear-night,0.97,3.0,Clear,41.09,1014.16,0.91,0.14,1480500000,318,0.0,40.31,0.0,4.536700001
8022,40.72,clear-night,0.98,3.93,Clear,40.72,1014.65,1.87,0.2,1480503600,28,0.0,40.12,0.0,4.7121833330000005
8023,41.3,partly-cloudy-night,0.98,3.89,Partly Cloudy,41.3,1013.9,1.16,0.31,1480507200,347,0.0,40.67,0.0,9.102833333
8024,42.2,clear-day,0.97,4.57,Clear,42.2,1014.86,0.56,0.11,1480510800,279,0.0,41.36,0.0,4.540266668
8025,43.69,clear-day,0.97,5.73,Clear,43.69,1015.63,2.13,0.15,1480514400,37,0.0,42.86,0.0,5.923516667
8026,45.17,clear-day,0.95,6.03,Clear,45.17,1015.65,2.67,0.1,1480518000,2,0.0,43.95,0.0,8.182166667
8027,45.69,rain,0.95,5.34,Drizzle,44.55,1015.38,3.25,0.31,1480521600,53,0.0069,44.28,0.33,7.239966667000001
8029,47.0,rain,0.94,5.55,Light Rain,47.0,1013.97,1.81,1.0,1480528800,68,0.0108,45.38,0.52,7.110099999999999
8032,47.71,rain,0.94,6.11,Light Rain,45.81,1013.14,4.56,0.31,1480539600,78,0.0401,46.19,0.7,3.54155
8033,47.34,rain,0.94,6.16,Light Rain,45.36,1012.5,4.6,0.31,1480543200,104,0.0484,45.69,0.72,7.31025
8035,46.48,rain,0.94,5.69,Rain,43.53,1012.2,5.92,1.0,1480550400,72,0.0591,44.85,0.74,8.869766667
8041,45.66,rain,0.95,5.07,Rain,42.21,1003.63,6.53,1.0,1480572000,47,0.0779,44.43,0.77,5.183333333
8046,45.75,rain,0.92,9.67,Drizzle,43.32,998.43,4.86,0.31,1480590000,325,0.0089,43.66,0.47,4.0595
8047,43.23,clear-night,0.95,7.68,Clear,40.2,998.82,5.11,0.14,1480593600,264,0.0013,41.91,0.02,7.060333334
8048,44.41,clear-day,0.94,9.0,Clear,41.23,999.51,5.65,0.18,1480597200,267,0.0,42.92,0.0,3.1731166660000003
8049,48.11,clear-day,0.84,10.0,Clear,44.84,1000.0,7.17,0.14,1480600800,275,0.0,43.57,0.0,4.669883334
8050,50.61,clear-day,0.74,10.0,Clear,50.61,1000.53,10.9,0.24,1480604400,290,0.0,42.64,0.0,2.121750001
8051,51.36,partly-cloudy-day,0.65,10.0,Partly Cloudy,51.36,1000.7,12.85,0.26,1480608000,285,0.0,39.98,0.0,5.922149999999999
8052,51.61,partly-cloudy-day,0.57,10.0,Partly Cloudy,51.61,1000.72,13.93,0.31,1480611600,298,0.0,37.07,0.0,10.255400000000002
8053,50.11,partly-cloudy-day,0.57,10.0,Partly Cloudy,50.11,1000.9,14.31,0.37,1480615200,293,0.0,35.59,0.0,3.078516666
8058,44.79,partly-cloudy-night,0.64,10.0,Partly Cloudy,40.32,1004.07,8.23,0.31,1480633200,280,0.0,33.51,0.0,3.1983333339999995
8059,43.32,partly-cloudy-night,0.67,10.0,Partly Cloudy,38.08,1004.65,9.21,0.35,1480636800,274,0.0,32.93,0.0,7.303783332999999
8060,42.41,clear-night,0.64,10.0,Clear,37.13,1005.42,8.84,0.22,1480640400,277,0.0,31.04,0.0,4.009049999
8061,41.75,clear-night,0.64,10.0,Clear,35.59,1005.76,10.55,0.13,1480644000,271,0.0,30.33,0.0,4.6628499990000005
8062,39.93,clear-night,0.68,10.0,Clear,33.88,1006.01,9.27,0.21,1480647600,272,0.0,30.34,0.0,8.660016666999999
8063,39.59,clear-night,0.67,10.0,Clear,33.43,1006.41,9.34,0.09,1480651200,264,0.0,29.72,0.0,4.569933333
8064,38.78,clear-night,0.69,10.0,Clear,32.75,1006.52,8.68,0.17,1480654800,258,0.0,29.51,0.0,5.915366667000001
8065,37.74,clear-night,0.72,10.0,Clear,32.21,1006.8,7.35,0.05,1480658400,257,0.0,29.66,0.0,2.5181500009999995
8066,36.63,clear-night,0.75,10.0,Clear,32.32,1007.38,5.23,0.09,1480662000,259,0.0,29.47,0.0,4.6628166669999995
8067,35.4,clear-night,0.78,10.0,Clear,29.86,1007.8,6.6,0.08,1480665600,224,0.0,29.09,0.0,4.5335333339999995
8068,35.36,clear-night,0.78,10.0,Clear,29.36,1008.17,7.3,0.05,1480669200,231,0.0,29.05,0.0,4.829316667
8069,34.13,clear-night,0.81,10.0,Clear,28.04,1008.59,7.04,0.07,1480672800,236,0.0,28.85,0.0,4.744266667
8070,34.52,clear-night,0.8,10.0,Clear,28.91,1009.01,6.45,0.03,1480676400,233,0.0,29.04,0.0,3.480633334
8071,33.38,clear-night,0.83,10.0,Clear,28.34,1009.24,5.41,0.07,1480680000,234,0.0,28.71,0.0,7.066633333
8072,35.41,clear-day,0.81,10.0,Clear,30.11,1009.66,6.26,0.08,1480683600,232,0.0,30.15,0.0,5.436449999000001
8073,39.44,clear-day,0.72,10.0,Clear,34.5,1009.62,6.93,0.09,1480687200,231,0.0,31.06,0.0,5.148266665
8074,42.62,clear-day,0.64,10.0,Clear,37.87,1009.72,7.83,0.15,1480690800,236,0.0,31.35,0.0,5.275
8075,45.14,clear-day,0.59,10.0,Clear,39.97,1009.14,10.1,0.19,1480694400,265,0.0,31.75,0.0,6.526066667
8076,46.13,clear-day,0.55,10.0,Clear,40.31,1008.65,12.77,0.08,1480698000,273,0.0,30.87,0.0,2.0933
8077,46.84,partly-cloudy-day,0.52,10.0,Partly Cloudy,41.06,1008.25,13.3,0.47,1480701600,273,0.0,30.31,0.0,2.711516666
8078,47.39,partly-cloudy-day,0.49,10.0,Partly Cloudy,41.66,1007.96,13.65,0.31,1480705200,274,0.0,29.1,0.0,4.415816667
8079,46.57,clear-day,0.48,10.0,Clear,41.55,1008.22,10.65,0.23,1480708800,274,0.0,28.17,0.0,4.9949
8080,45.5,clear-day,0.49,10.0,Clear,40.62,1008.54,9.58,0.24,1480712400,271,0.0,27.69,0.0,6.057333333
8081,44.05,clear-night,0.51,10.0,Clear,39.15,1008.69,8.8,0.22,1480716000,269,0.0,27.17,0.0,4.515749999
8082,42.95,clear-night,0.54,10.0,Clear,37.82,1008.8,8.77,0.16,1480719600,270,0.0,27.49,0.0,3.832300001
8083,41.22,clear-night,0.6,10.0,Clear,35.9,1008.93,8.36,0.18,1480723200,254,0.0,28.29,0.0,4.502700001
8084,39.69,clear-night,0.64,10.0,Clear,34.24,1008.7,7.93,0.12,1480726800,250,0.0,28.35,0.0,12.075233333
8085,38.67,clear-night,0.68,10.0,Clear,32.48,1008.45,8.95,0.2,1480730400,256,0.0,29.03,0.0,6.6566666670000005
8086,39.56,clear-night,0.66,10.0,Clear,33.25,1008.37,9.64,0.14,1480734000,261,0.0,29.22,0.0,4.515866666
8087,39.82,clear-night,0.65,9.95,Clear,33.21,1008.62,10.5,0.2,1480737600,267,0.0,28.96,0.0,7.121049999999999
8088,39.33,partly-cloudy-night,0.65,9.68,Partly Cloudy,32.44,1008.79,10.89,0.27,1480741200,282,0.0,28.59,0.0,5.889733334
8089,38.52,partly-cloudy-night,0.67,10.0,Partly Cloudy,31.88,1009.27,9.86,0.53,1480744800,285,0.0,28.65,0.0,5.279033332999999
8090,37.92,partly-cloudy-night,0.66,10.0,Partly Cloudy,29.95,1009.71,12.76,0.31,1480748400,292,0.0,27.41,0.0,2.529416666
8091,37.24,partly-cloudy-night,0.63,10.0,Partly Cloudy,29.84,1009.81,10.86,0.31,1480752000,294,0.0,25.99,0.0,5.228083334
8092,37.32,partly-cloudy-night,0.62,10.0,Partly Cloudy,29.25,1009.74,12.58,0.31,1480755600,291,0.0,25.56,0.0,3.270483333
8094,36.83,clear-night,0.63,10.0,Clear,29.25,1011.09,11.06,0.2,1480762800,295,0.0,25.41,0.0,4.106066667
8095,36.34,clear-night,0.64,10.0,Clear,29.26,1011.91,9.69,0.19,1480766400,294,0.0,25.25,0.0,3.763166667
8096,37.05,clear-day,0.63,10.0,Clear,29.36,1012.64,11.44,0.16,1480770000,301,0.0,25.54,0.0,4.849916667
8097,38.8,clear-day,0.58,10.0,Clear,30.59,1013.13,14.09,0.22,1480773600,303,0.0,25.4,0.0,9.773066667
8098,40.17,partly-cloudy-day,0.56,10.0,Partly Cloudy,32.46,1013.91,13.72,0.31,1480777200,310,0.0,25.92,0.0,5.525
8099,40.68,clear-day,0.55,10.0,Clear,32.94,1014.0,14.24,0.18,1480780800,305,0.0,25.9,0.0,1.923483334
8100,40.65,partly-cloudy-day,0.54,9.95,Partly Cloudy,32.23,1014.0,16.5,0.31,1480784400,295,0.0,25.49,0.0,4.527666667
8101,41.21,partly-cloudy-day,0.52,10.0,Partly Cloudy,33.4,1013.99,14.95,0.57,1480788000,308,0.0,24.77,0.0,4.591950001
8103,40.34,partly-cloudy-day,0.51,10.0,Partly Cloudy,32.53,1014.59,14.18,0.31,1480795200,304,0.0,23.76,0.0,5.265183333
8104,39.16,clear-day,0.52,10.0,Clear,31.05,1015.44,14.11,0.0,1480798800,312,0.0,23.26,0.0,8.047350001
8105,38.14,partly-cloudy-night,0.55,9.89,Partly Cloudy,30.65,1016.57,11.63,0.31,1480802400,304,0.0,23.4,0.0,2.310149999
8106,37.37,partly-cloudy-night,0.57,9.95,Partly Cloudy,29.72,1017.68,11.55,0.27,1480806000,303,0.0,23.48,0.0,2.0124500000000003
8107,36.41,clear-night,0.61,9.96,Clear,28.67,1018.43,11.16,0.2,1480809600,307,0.0,24.17,0.0,7.134
8108,35.58,clear-night,0.62,10.0,Clear,28.32,1018.54,9.68,0.08,1480813200,312,0.0,23.89,0.0,5.954033334
8109,35.07,partly-cloudy-night,0.62,10.0,Partly Cloudy,27.38,1018.69,10.33,0.28,1480816800,326,0.0,23.27,0.0,7.292916666
8110,34.07,partly-cloudy-night,0.62,10.0,Partly Cloudy,27.26,1018.73,8.19,0.26,1480820400,328,0.0,22.41,0.0,7.911083333
8111,32.76,clear-night,0.63,10.0,Clear,25.93,1019.15,7.73,0.18,1480824000,327,0.0,21.61,0.0,3.4822666669999998
8112,32.26,clear-night,0.64,10.0,Clear,26.78,1019.74,5.7,0.04,1480827600,310,0.0,21.36,0.0,7.550050001000002
8113,32.08,clear-night,0.63,10.0,Clear,25.24,1020.27,7.53,0.2,1480831200,308,0.0,20.76,0.0,4.374116666000002
8114,32.18,partly-cloudy-night,0.6,10.0,Partly Cloudy,24.5,1020.88,8.95,0.26,1480834800,311,0.0,20.06,0.0,2.424466668
8115,31.99,clear-night,0.61,10.0,Clear,24.17,1021.37,9.13,0.11,1480838400,304,0.0,19.95,0.0,2.619183334
8116,32.35,partly-cloudy-night,0.6,10.0,Partly Cloudy,24.32,1021.48,9.7,0.31,1480842000,315,0.0,19.85,0.0,2.3293
8117,32.21,partly-cloudy-night,0.58,10.0,Partly Cloudy,24.36,1021.52,9.28,0.31,1480845600,328,0.0,19.23,0.0,7.593266667000001
8118,31.93,partly-cloudy-night,0.58,10.0,Partly Cloudy,24.78,1021.67,7.98,0.31,1480849200,321,0.0,19.01,0.0,10.470583332999999
8119,30.84,clear-night,0.61,10.0,Clear,24.05,1021.89,7.07,0.22,1480852800,319,0.0,19.1,0.0,6.4257166660000005
8120,31.12,partly-cloudy-day,0.62,10.0,Partly Cloudy,24.0,1022.68,7.64,0.25,1480856400,321,0.0,19.76,0.0,4.5866
8121,33.21,clear-day,0.57,9.95,Clear,25.48,1023.14,9.49,0.12,1480860000,330,0.0,19.54,0.0,8.650683333
8122,34.68,partly-cloudy-day,0.53,10.0,Partly Cloudy,26.46,1023.45,11.26,0.28,1480863600,336,0.0,19.51,0.0,6.66485
8123,36.02,clear-day,0.51,10.0,Clear,28.67,1023.15,10.09,0.08,1480867200,327,0.0,19.77,0.0,7.320533332999999
8124,36.93,clear-day,0.49,10.0,Clear,30.45,1022.81,8.74,0.09,1480870800,335,0.0,19.7,0.0,5.70315
8125,38.15,clear-day,0.47,10.0,Clear,31.6,1022.47,9.45,0.11,1480874400,326,0.0,19.82,0.0,6.113300000999999
8126,38.52,clear-day,0.45,10.0,Clear,32.79,1022.35,7.99,0.07,1480878000,317,0.0,19.3,0.0,4.0649999989999985
8127,38.48,clear-day,0.46,10.0,Clear,33.01,1022.62,7.5,0.06,1480881600,324,0.0,19.61,0.0,8.208266667
8128,36.44,clear-day,0.5,10.0,Clear,31.1,1022.58,6.61,0.07,1480885200,331,0.0,19.57,0.0,1.919333333
8129,32.72,clear-night,0.58,10.0,Clear,29.03,1022.73,3.89,0.07,1480888800,319,0.0,19.69,0.0,4.51425
8130,28.98,clear-night,0.69,10.0,Clear,23.92,1023.1,4.62,0.07,1480892400,322,0.0,20.04,0.0,5.4245666660000005
8131,27.4,clear-night,0.73,10.0,Clear,27.4,1023.37,2.39,0.07,1480896000,333,0.0,19.78,0.0,9.271733333
8132,26.55,clear-night,0.76,10.0,Clear,26.55,1023.45,2.53,0.07,1480899600,19,0.0,19.88,0.0,8.015366666999999
8133,25.3,clear-night,0.78,10.0,Clear,21.53,1022.78,3.13,0.05,1480903200,22,0.0,19.5,0.0,7.9471166669999995
8134,24.62,clear-night,0.81,10.0,Clear,19.69,1022.28,3.9,0.0,1480906800,1,0.0,19.71,0.0,7.377500001
8135,24.78,clear-night,0.82,10.0,Clear,24.78,1022.18,2.0,0.0,1480910400,45,0.0,20.11,0.0,5.022583334
8136,25.74,clear-night,0.8,10.0,Clear,25.74,1021.45,1.64,0.0,1480914000,24,0.0,20.54,0.0,9.295816665
8137,26.14,clear-night,0.81,10.0,Clear,21.47,1020.78,3.87,0.06,1480917600,69,0.0,21.02,0.0,5.613849999
8138,26.58,clear-night,0.81,10.0,Clear,22.57,1020.36,3.42,0.0,1480921200,56,0.0,21.67,0.0,6.248633333
8139,27.55,clear-night,0.79,10.0,Clear,23.58,1020.18,3.49,0.02,1480924800,346,0.0,21.78,0.0,5.792316667000001
8140,27.86,clear-night,0.79,8.41,Clear,27.86,1019.85,2.39,0.14,1480928400,63,0.0,22.35,0.0,4.928116667
8141,27.98,snow,0.86,4.71,Light Snow,27.98,1018.58,2.85,0.15,1480932000,75,0.0028,24.31,0.09,9.029133333999999
8143,27.96,snow,0.92,2.61,Light Snow,24.66,1017.85,3.05,1.0,1480939200,56,0.0095,25.91,0.5,6.461683333
8149,33.62,partly-cloudy-day,0.9,7.29,Partly Cloudy,30.52,1013.65,3.49,0.31,1480960800,208,0.0008,30.9,0.01,5.033733334
8150,35.27,partly-cloudy-day,0.87,8.9,Partly Cloudy,30.85,1013.49,5.09,0.31,1480964400,229,0.0013,31.8,0.02,11.632916666999998
8151,36.68,partly-cloudy-day,0.83,9.55,Partly Cloudy,33.36,1014.07,4.13,0.25,1480968000,254,0.0,31.87,0.0,7.336483333999999
8152,35.68,clear-day,0.85,9.65,Clear,31.52,1014.48,4.86,0.17,1480971600,255,0.0,31.63,0.0,5.897016667000001
8153,34.98,clear-night,0.88,9.82,Clear,30.27,1014.97,5.37,0.12,1480975200,256,0.0,31.72,0.0,8.904566666000001
8154,34.54,clear-night,0.86,9.72,Clear,29.96,1015.35,5.12,0.17,1480978800,225,0.0,30.8,0.0,9.000516666000001
8155,34.03,partly-cloudy-night,0.87,9.29,Partly Cloudy,30.29,1015.45,4.13,0.32,1480982400,233,0.0,30.61,0.0,7.400116667000001
8156,33.11,clear-night,0.88,8.17,Clear,27.32,1015.77,6.31,0.18,1480986000,251,0.0,29.85,0.0,7.922183334
8157,33.43,clear-night,0.85,9.15,Clear,27.8,1016.47,6.18,0.17,1480989600,248,0.0,29.54,0.0,4.5978
8158,32.85,clear-night,0.86,9.39,Clear,29.51,1016.72,3.6,0.18,1480993200,252,0.0,29.21,0.0,6.1074166660000015
8159,31.22,clear-night,0.87,9.42,Clear,25.57,1017.0,5.67,0.07,1480996800,255,0.0,27.92,0.0,4.905633333
8160,30.62,clear-night,0.87,8.42,Clear,24.27,1017.29,6.4,0.09,1481000400,259,0.0,27.27,0.0,4.897350001
8161,30.0,clear-night,0.87,7.85,Clear,23.54,1017.97,6.38,0.03,1481004000,272,0.0,26.58,0.0,1.9132333330000002
8162,30.08,clear-night,0.87,8.5,Clear,25.25,1018.78,4.56,0.03,1481007600,276,0.0,26.66,0.0,10.863183333
8163,28.56,clear-night,0.88,8.42,Clear,23.57,1019.3,4.48,0.11,1481011200,279,0.0,25.41,0.0,8.762616668
8164,28.26,clear-night,0.9,8.86,Clear,23.73,1019.5,4.02,0.13,1481014800,268,0.0,25.63,0.0,5.571400000999999
8165,27.32,clear-night,0.91,9.49,Clear,21.28,1019.69,5.31,0.09,1481018400,299,0.0,25.12,0.0,8.485850000000001
8166,25.32,clear-night,0.92,6.78,Clear,25.32,1020.1,1.45,0.0,1481022000,289,0.0,23.4,0.0,2.144533333
8167,24.28,clear-night,0.91,7.5,Clear,24.28,1020.4,1.55,0.11,1481025600,299,0.0,22.05,0.0,2.3949000000000003
8168,25.57,clear-day,0.91,8.73,Clear,25.57,1020.59,1.93,0.06,1481029200,324,0.0,23.41,0.0,9.275816667
8169,31.59,clear-day,0.89,9.42,Clear,28.24,1020.7,3.46,0.1,1481032800,14,0.0,28.6,0.0,7.4884500009999995
8170,37.12,clear-day,0.79,10.0,Clear,33.68,1021.01,4.32,0.07,1481036400,353,0.0,31.35,0.0,7.696633332999999
8171,40.18,clear-day,0.66,9.95,Clear,35.59,1020.28,6.61,0.03,1481040000,13,0.0,29.9,0.0,7.161383333
8172,41.83,clear-day,0.58,10.0,Clear,38.1,1018.94,5.74,0.03,1481043600,13,0.0029,27.94,0.09,2.501366666
8173,42.46,clear-day,0.56,10.0,Clear,40.06,1018.47,4.12,0.08,1481047200,0,0.0014,27.7,0.03,2.165266667
8174,42.38,clear-day,0.56,10.0,Clear,39.8,1017.59,4.31,0.01,1481050800,38,0.0,28.01,0.0,5.001516667
8175,40.96,clear-day,0.6,10.0,Clear,38.83,1017.15,3.58,0.0,1481054400,72,0.0,28.3,0.0,4.525583333999999
8176,38.56,clear-day,0.68,10.0,Clear,34.74,1016.23,5.06,0.0,1481058000,62,0.0,28.97,0.0,4.812216666
8177,36.46,clear-night,0.73,10.0,Clear,33.39,1016.21,3.84,0.0,1481061600,74,0.0,28.68,0.0,3.5577
8178,35.76,clear-night,0.75,10.0,Clear,32.8,1016.58,3.64,0.05,1481065200,86,0.0,28.65,0.0,6.93975
8179,35.51,clear-night,0.76,10.0,Clear,32.51,1016.55,3.65,0.13,1481068800,73,0.0,28.76,0.0,6.5016500010000025
8180,35.42,clear-night,0.78,10.0,Clear,35.42,1016.7,1.92,0.14,1481072400,35,0.0,29.19,0.0,8.902833333
8182,35.14,partly-cloudy-night,0.78,9.75,Partly Cloudy,32.56,1015.86,3.24,0.31,1481079600,76,0.0013,29.06,0.02,6.1682999989999985
8183,34.59,clear-night,0.82,9.5,Clear,31.51,1015.14,3.6,0.23,1481083200,85,0.0024,29.75,0.07,6.25155
8185,33.8,rain,0.89,6.28,Drizzle,30.3,1014.07,3.87,1.0,1481090400,31,0.0054,30.97,0.23,12.88215
8191,32.92,cloudy,0.96,2.62,Overcast,32.92,1015.32,1.8,1.0,1481112000,349,0.0024,31.89,0.07,8.184283333
8197,38.27,cloudy,0.88,9.6,Overcast,38.27,1014.44,2.84,1.0,1481133600,198,0.0,34.91,0.0,4.413900000000001
8200,38.75,clear-day,0.86,9.8,Clear,35.81,1015.4,4.07,0.0,1481144400,265,0.0,35.01,0.0,9.192350001
8201,37.48,partly-cloudy-night,0.89,9.37,Partly Cloudy,34.25,1015.97,4.16,0.27,1481148000,264,0.0,34.44,0.0,4.9110833330000006
8202,35.3,clear-night,0.9,7.42,Clear,31.17,1016.51,4.75,0.16,1481151600,240,0.0,32.71,0.0,4.499583332
8203,33.4,partly-cloudy-night,0.92,5.76,Partly Cloudy,33.4,1016.49,2.67,0.33,1481155200,245,0.0,31.24,0.0,5.920700001
8204,31.91,partly-cloudy-night,0.94,6.02,Partly Cloudy,28.78,1016.74,3.32,0.27,1481158800,244,0.0,30.3,0.0,7.499349999999999
8205,31.78,clear-night,0.95,6.6,Clear,31.78,1016.36,2.82,0.15,1481162400,258,0.0,30.47,0.0,5.0418333330000005
8206,31.21,clear-night,0.95,6.91,Clear,28.34,1016.16,3.06,0.12,1481166000,227,0.0,30.0,0.0,4.557383333000001
8207,31.21,clear-night,0.94,4.62,Clear,31.21,1016.1,1.86,0.12,1481169600,223,0.0,29.81,0.0,4.920600001
8208,30.73,clear-night,0.96,4.26,Clear,26.43,1015.83,4.16,0.06,1481173200,240,0.0,29.63,0.0,7.800799999
